id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
17278,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,U.S. Polo Assn. Men Printed  Steeple Grey Tshirt
31588,Men,Apparel,Topwear,Tshirts,Maroon,Summer,2012.0,Casual,Mark Taylor Men Printed Maroon T-shirt
49492,Men,Footwear,Shoes,Casual Shoes,Maroon,Summer,2012.0,Casual,Vans Men Maroon & Grey Era Shoes
18230,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Manchester United Men Printed White Tshirt
23871,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,ADIDAS Men Grey Striped T-shirt
9667,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Indigo Nation Men Bling Red Black Shirts
3953,Women,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Jealous 21 Women's Red Peace T-shirt
12538,Men,Apparel,Bottomwear,Track Pants,Blue,Fall,2011.0,Casual,Puma Men Solid Blue Track Pants
8587,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Scullers Men Red Check Shirt
42248,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Sepia Women Pink Top
9455,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Formal,John Miller Men Red Striped Shirt
18002,Women,Apparel,Bottomwear,Capris,Black,Summer,2011.0,Sports,Puma Women Essential Skinny Black 3/4 Pant
32903,Women,Apparel,Bottomwear,Shorts,Red,Summer,2012.0,Casual,Allen Solly Women Red Shorts
6079,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,UCB Men's Johny Collar With Two Tone Grey T-shirt
12960,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,ADIDAS Men Sports White Sports Shoes
29321,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Sports,ADIDAS Men Black Jersey
9031,Men,Footwear,Shoes,Casual Shoes,Tan,Winter,2011.0,Casual,Buckaroo Men loma Tan Casual Shoes
26369,Women,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Arrow Woman Blue Shirt
33489,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,Doodle Kids Boy Check Green Shirt
59056,Women,Footwear,Shoes,Casual Shoes,Blue,Winter,2012.0,Casual,Carlton London Women Blue & Cream Shoes
15379,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Fila Men Lobato Black Casual Shoes
45409,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,Rocia Women Black & Brown Sandals
56822,Men,Apparel,Bottomwear,Trousers,Beige,Summer,2012.0,Casual,John Players Men Beige Shorts
40947,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Gini and Jony Boys Core Red T-shirt
39381,Men,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Peter England Men Party Black Jeans
15977,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Turtle Solid Men Red Shirt
32769,Men,Apparel,Topwear,Tshirts,Blue,Spring,2013.0,Casual,Music Men Printed Blue T-shirt
10439,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011.0,Casual,Flying Machine Men Walnut Brown Tshirts
14099,Women,Apparel,Topwear,Tops,Pink,Fall,2011.0,Casual,Flying Machine Women Solid Pink Tops
1852,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Inkfruit Men Ride It Or Die T-shirt
30802,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Ethnic,Fabindia Men Blue Shirt
7399,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Tape Men's Black Formal Shoe
26967,Women,Apparel,Topwear,Tops,Navy Blue,Summer,2012.0,Casual,Jealous 21 Women Check Navy Blue Top
9203,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Puma Men Axis XT Black Shoes
19786,Men,Apparel,Topwear,Tshirts,Navy Blue,Winter,2016.0,Casual,U.S. Polo Assn. Men Solid Navy Blue Tshirt
44948,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Puma Men Black Aquil II Sports Shoes
24091,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Manchester United Men Navy Blue Striped T-shirt
41406,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Wrangler Women Pink T-shirt
11376,Women,Apparel,Topwear,Tops,Grey,Fall,2011.0,Casual,United Colors Of Benetton Women Light Winter Grey Tops
4381,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Superman Men's Silhouette Light Blue T-shirt
19927,Men,Footwear,Sandal,Sandals,Grey,Fall,2011.0,Casual,ADIDAS Men Receptor Grey Sandals
7504,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Sports,Nike Women's Smash Pink T-shirt
22366,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Ed Hardy Men New Tiger White T-Shirt
3998,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2011.0,Casual,Spalding Men's Black and White Graphic Flip Flop
16153,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Enroute Men Leather Black Formal Shoes
50746,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Chief Men Black Formal Shoes
34203,Men,Apparel,Bottomwear,Track Pants,Charcoal,Winter,2013.0,Casual,Proline Men Charcoal Grey Track Pants
13421,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,United Colors of Benetton Men Stripes Black Polo T-shirts
27614,Men,Apparel,Bottomwear,Trousers,Beige,Summer,2012.0,Casual,Scullers Men Beige Trousers
22154,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Lee Cooper Men Black Formal Shoes
16361,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Formal,Peter England Men Stripes Maroon Shirt
46411,Men,Apparel,Topwear,Sweatshirts,Black,Summer,2012.0,Casual,ADIDAS Men Black Sweatshirt
34031,Boys,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Gini and Jony Boys Check Blue Shirt
31543,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Classic Polo Men Striped Navy Blue T-shirt
19329,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Puma Men Standpunkt Brown Casual Shoes
27426,Women,Apparel,Bottomwear,Shorts,Grey Melange,Winter,2015.0,Casual,Jockey Women Grey Melange Shorts
2244,Women,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Casual,ADIDAS Women's Black T-shirt
33214,Women,Apparel,Topwear,Tunics,Black,Summer,2012.0,Casual,Sepia Women Printed Black & Green Tunic
10096,Women,Footwear,Shoes,Sports Shoes,Blue,Fall,2011.0,Sports,Reebok Women Reeflex Run Blue Sports Shoes
11144,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Scullers Men Price Catch Black Shirts
11978,Men,Footwear,Sandal,Sandals,Navy Blue,Summer,2012.0,Casual,FILA Men Aruba Navy Blue Sandal
34455,Women,Footwear,Shoes,Heels,Black,Spring,2013.0,Formal,Rocia Women Black Shoes
6280,Men,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,UCB Men's Making Light Pink T-shirt
35587,Men,Footwear,Sandal,Sandals,Brown,Summer,2013.0,Casual,Gliders Men Brown Leather Sandals
7352,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Tantra Men's Whatever Purple T-shirt
2620,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Sports,Nike Men's Colors Team India T-shirt
43507,Men,Apparel,Topwear,Tshirts,Maroon,Summer,2012.0,Casual,French Connection Men Maroon T-shirt
31127,Girls,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Gini and Jony Girls Black Dress
11520,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011.0,Casual,United Colors of Benetton Women Denim Black Jeans
40382,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Tokyo Talkies Women Pink Top
20267,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Casual Black Heels
14052,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Flying Machine Men Solid White Shirts
53795,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Black T-shirt
44722,Women,Footwear,Flip Flops,Flip Flops,Orange,Summer,2012.0,Casual,Lotto Women Red & Orange Disco Holic Flip Flops
5405,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Kalenji Ekiden Comfort Prime 2011
32590,Women,Apparel,Bottomwear,Shorts,Brown,Summer,2012.0,Casual,ONLY Women Brown Shorts
11712,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Lee Men Solid Blue Shirts
25527,Women,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,Wrangler Women Stella Green Shirt
57107,Women,Apparel,Topwear,Tops,Olive,Summer,2012.0,Casual,Elle Women Green Essentials Top
20869,Men,Footwear,Sandal,Sandals,Brown,Fall,2011.0,Casual,Fila Men Camper Brown Sandals
39944,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2013.0,Casual,GAS Men Grey Namib Shoes
21187,Men,Footwear,Flip Flops,Flip Flops,Yellow,Summer,2011.0,Casual,ADIDAS Men Plugged In Yellow Flip Flops
36130,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012.0,Casual,Nike Men Dunk High Grey Shoes
44510,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Converse Unisex Black Shoes
13879,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Scullers Men Check Red Shirts
46247,Women,Apparel,Topwear,Tunics,Pink,Summer,2012.0,Casual,Fusion Beats Women Dark Pink Tunic
7160,Women,Apparel,Topwear,Tunics,Purple,Fall,2011.0,Casual,Scullers For Her Women Fashion Summer Lite Aubergine Tunics
22702,Women,Footwear,Shoes,Casual Shoes,Beige,Fall,2011.0,Casual,Nike Women Beige Dunk High Casual Shoes
8914,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Puma Men Future Cat Remix SF White Sports Shoes
13045,Women,Footwear,Shoes,Flats,Maroon,Winter,2012.0,Casual,Inc 5 Women Casual Maroon Sandals
12197,Men,Apparel,Topwear,Tshirts,Orange,Summer,2013.0,Casual,Basics Men Orange Polo T-shirt
55650,Women,Footwear,Shoes,Heels,Multi,Winter,2015.0,Casual,Catwalk Women Multi-coloured Heels
6274,Women,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,UCB Women's Crystal Benetton Green T-shirt
47153,Girls,Apparel,Bottomwear,Capris,Pink,Summer,2012.0,Casual,Gini and Jony Girls Pink Capris
17623,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Sports,ADIDAS Men Solid Grey Track Pant
26958,Women,Apparel,Topwear,Shirts,Teal,Summer,2012.0,Casual,Jealous 21 Women Teal Shirt
46081,Men,Footwear,Sandal,Sandals,Navy Blue,Summer,2012.0,Casual,ADIDAS Men Navy Blue Benton Sandals
35573,Men,Footwear,Flip Flops,Flip Flops,Blue,Summer,2013.0,Casual,Gliders Men Esquire Blue Flip Flops
13283,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Gini and Jony Kids Boys Check Blue Shirts
54544,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2012.0,Sports,F Sports Men Black Pace Sports Shoes
3706,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Classic Polo Men's Grey Red & Brown Stripe T-shirt
26164,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Formal,John Miller Men Striped Grey Trousers
40376,Women,Apparel,Topwear,Tops,Yellow,Summer,2012.0,Casual,Tokyo Talkies Women Yellow Top
24633,Women,Footwear,Flip Flops,Flip Flops,Pink,Fall,2011.0,Casual,ADIDAS Women Polka Pink Flip Flops
10406,Women,Apparel,Dress,Dresses,Grey,Fall,2011.0,Casual,United Colors of Benetton Women Solid Grey Dresses
4523,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2011.0,Sports,Puma Men's Faas Blue White Silver Red Shoe
45604,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012.0,Formal,Arrow Men Brown Formal Shoes
15174,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2013.0,Casual,Arrow Men Yellow Polo T-shirt
53761,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Puma Men Green and Blue T-shirt
37224,Women,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Casual,United Colors of Benetton Women Purple Shirt
32564,Women,Apparel,Bottomwear,Trousers,Orange,Summer,2012.0,Casual,ONLY Women Orange Trousers
10634,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2012.0,Formal,Carlton London Men Black Oxford Wingtip Brogues
40144,Girls,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Gini and Jony Girls Pretty Blossom Pink Top
15346,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Nike Men Special Edition 3 Star Beed Black Tshirts
21173,Women,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,s.Oliver Women Grey Shirt
40978,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Gini and Jony Boys United Red T-shirt
14294,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Classic Polo Men Stripes Black Tshirts
17411,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Lotto Men Basketball Mid White Sports Shoe
9832,Women,Apparel,Topwear,Tshirts,Orange,Fall,2011.0,Casual,Little Miss Women Printed Rust T-shirt
23624,Girls,Apparel,Topwear,Tops,White,Fall,2011.0,Casual,Doodle Kids Girls White I love Shopping Top
6046,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,UCB Men Logo Chest Green Shirt
34693,Girls,Apparel,Bottomwear,Shorts,Pink,Summer,2012.0,Casual,Allen Solly Kids Girls Poplin Pink Shorts
7194,Women,Apparel,Topwear,Tops,White,Fall,2011.0,Casual,Jealous 21 Women's BFF Printed White Top
30233,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Numero Uno Men White Shoes
12163,Women,Apparel,Bottomwear,Leggings,Purple,Fall,2011.0,Ethnic,Aurelia Women Solid Purple Leggings
3534,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Myntra Women's I Want You Black T-shirt
24065,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Locomotive Men Checked Green Shirt
1607,Men,Apparel,Bottomwear,Track Pants,Blue,Fall,2010.0,Sports,Reebok Men trackpant- male Track Pants
11382,Women,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,United Colors Of Benetton Women Light Winter Grey T-Shirts
53137,Women,Footwear,Shoes,Flats,Brown,Winter,2015.0,Casual,Catwalk Women Brown Sandals
15722,Men,Footwear,Shoes,Sports Shoes,Grey,Fall,2011.0,Sports,Nike Men Lunarswift+ 3 Shield Grey Sports Shoes
4375,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Marvel Comics Men's Comic Poses Navy T-shirt
22392,Women,Apparel,Topwear,Tops,White,Fall,2011.0,Casual,ADIDAS Women Whalf Striper White Top
6422,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Lotto Unisex Canvas Black Grey Shoe
12507,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018.0,Casual,Red Tape Men Casual Black Casual Shoes
31785,Women,Apparel,Topwear,Tops,Navy Blue,Summer,2012.0,Casual,Lee Women Katie Navy Blue Top
3150,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2010.0,Sports,Nike Men's Lunarswift Black Shoe
17849,Women,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Flying Machine Women This & That Grey Tshirt
29548,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Classic Polo Men Printed Navy Blue T-shirt
16395,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Levis Men Check Black Shirts
51452,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Tonga Women White & Pink Top
6610,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Spykar Men's Stinger Basket Ball Team White Blue Stripes T-shirt
47537,Women,Footwear,Shoes,Flats,Brown,Winter,2012.0,Casual,Portia Women Brown Flats
17247,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,U.S. Polo Assn. Men Stripes Blue Polo Tshirt
23072,Men,Apparel,Bottomwear,Trousers,Navy Blue,Winter,2014.0,Formal,Arrow Men Navy Blue Solid Trousers
42045,Men,Footwear,Shoes,Casual Shoes,Yellow,Summer,2012.0,Casual,Nike Men Wardour Chukka Yellow Casual Shoes
3362,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Myntra Men's Creative designs Black T-shirt
54120,Women,Footwear,Shoes,Flats,Beige,Winter,2012.0,Casual,Rocia Women Beige Flats
9658,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Casual,Indigo Nation Men Reversible Bling Maroon Shirt
38608,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Nike Men Grey T-shirt
24257,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2012.0,Casual,Numero Uno Men Navy Blue Casual Shoes
10062,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Puma Men Puma runhard tee Grey Tshirts
5095,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Wrangler Men's Greensboro Raw Edge Blue T-shirt
4147,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Women Glide White Grey Shoe
15510,Men,Footwear,Shoes,Casual Shoes,Charcoal,Fall,2011.0,Casual,Rockport Men CV Toe HI Charcoal Casual Shoes
21725,Men,Apparel,Topwear,Sweatshirts,Navy Blue,Fall,2011.0,Casual,ADIDAS Men Navy Blue Sweatshirt
34038,Boys,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,Gini and Jony Boys Check Red Shirt
28467,Women,Apparel,Topwear,Tshirts,Rust,Summer,2012.0,Casual,Urban Yoga Women Printed Rust T-shirt
16368,Men,Apparel,Bottomwear,Trousers,Charcoal,Fall,2011.0,Formal,Peter England Men Stripes Charcoal Trouser
8777,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Indigo Nation Men Price catch Blue Shirts
4986,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Sports,ADIDAS Men Bayern Munchen Red Jersey
39727,Women,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Arrow Woman Blue Shirt
11971,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Fila Men Glow White Sports Shoes
44941,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2013.0,Formal,Franco Leone Men Formal Shoes
24098,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Red Tape Men Black Sandals
4388,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,DC Comics Lantern Arrow All Over Green T-shirt
28655,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Nike Men Zoom Structure White Sports Shoes
2843,Men,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,Mr.Men Men's Mr.Mischief Pink T-shirt
3991,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Mr.Men Men's Wave Rider White T-shirt
29787,Men,Apparel,Topwear,Tshirts,White,Summer,2013.0,Casual,Basics Men White T-shirt
9497,Men,Footwear,Sandal,Sandals,Black,Summer,2011.0,Casual,Decathlon Men Arpenaz Black Sandals
13428,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,United Colors of Benetton Men Printed White Tshirts
19112,Men,Apparel,Topwear,Tshirts,Grey,Summer,2016.0,Casual,Campbell Men Pack of 3 Solid Tshirts
16966,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Reebok Men Sprintfit Lite Black Sports Shoe
32599,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,ONLY Women Black Top
57932,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,French Connection Men White T-shirt
40985,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Gini and Jony Boys United White T-shirt
41857,Men,Footwear,Sandal,Sandals,Olive,Summer,2012.0,Casual,Bata Men Hummer Grey Sandals
36139,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Nike Men The Overplay VII Black Sports Shoes
7169,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Scullers Men Scul Navy Blue Shirt
13870,Men,Apparel,Topwear,Shirts,Beige,Fall,2011.0,Casual,Scullers Men Stripes Beige Shirts
19576,Women,Apparel,Topwear,Tops,White,Summer,2011.0,Casual,United Colors of Benetton Women White Top
7955,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Sports,Puma Men's Foundation Grey Polo T-shirt
6887,Women,Apparel,Topwear,Jackets,Blue,Summer,2011.0,Casual,Forever New Women Indigo Wash Blue Jacket
49808,Women,Footwear,Flip Flops,Flip Flops,Blue,Winter,2012.0,Casual,iPanema Women Blue Flip Flops
22539,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,Inc.5  Women Grey Flats
27877,Women,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Scullers For Her Women Printed Navy Blue Shirt
6289,Men,Apparel,Topwear,Tshirts,Brown,Summer,2011.0,Casual,Classic Polo Classic Polo Swiss Brown Tee T-Shirt
19744,Men,Apparel,Topwear,Jackets,Green,Fall,2011.0,Casual,ADIDAS Originals Men Solid Green Jacket
2629,Women,Footwear,Shoes,Flats,Black,Fall,2010.0,Casual,Carlton London Women Four Strapped Black Sandal
11529,Men,Apparel,Topwear,Sweaters,Grey,Fall,2011.0,Casual,United Colors Of Benetton Men Heavy Winter Grey Sweaters
1890,Men,Apparel,Topwear,Tshirts,Red,Winter,2010.0,Casual,FIFA Mens Essentials Red T-shirt
15189,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Arrow Sport Men Solid Green Polo Tshirts
24408,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,ADIDAS Men Black Vanquish Sports Shoes
20894,Men,Footwear,Shoes,Casual Shoes,Red,Fall,2011.0,Casual,Basics Men Red Casual Shoes
40971,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2012.0,Casual,Buckaroo Men Brown Casual Shoes
4718,Girls,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Disney Kids Girl's Summer Fun Fair Yellow Teen Kidswear
12956,Men,Footwear,Shoes,Sports Shoes,Blue,Fall,2011.0,Sports,ADIDAS Men Sports Blue Sports Shoes
13884,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Scullers Men Check Black Shirts
19582,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,United Colors of Benetton Men Printed Grey TShirt
6873,Women,Apparel,Dress,Dresses,Black,Summer,2011.0,Casual,Forever New Women's Top Black Dress
26951,Women,Apparel,Topwear,Tshirts,Teal,Summer,2012.0,Casual,Jealous 21 Women Printed Teal T-shirt
27883,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Scullers For Her Women Pink Shirt
12358,Men,Apparel,Topwear,Shirts,Cream,Fall,2011.0,Formal,Reid & Taylor Men Solid Cream Shirts
9235,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Plain Blue Shirts
53768,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Puma Men Blue T-shirt
6619,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,ADIDAS Men's Boris White Shoe
54915,Men,Apparel,Topwear,Tshirts,Cream,Summer,2012.0,Casual,Do u speak Cream Men T-shirt
54129,Women,Footwear,Shoes,Heels,Beige,Winter,2012.0,Casual,Rocia Women Beige Flats
23847,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,ADIDAS Men White Duramo 3 Sports Shoes
9651,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Indigo Nation Men Checks Green Shirts
8783,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Indigo Nation Men Bling PC Red Shirt
4972,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,Gini and Jony Boy's Kangaroo Green White Kidswear
38601,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Nike Men Printed Red T-shirt
11985,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Fila Men Glow Black Sports Shoes
15519,Men,Footwear,Flip Flops,Flip Flops,Brown,Fall,2011.0,Casual,Rockport Men Jelba Brown Flip Flops
10857,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Wrangler Men Rider Striper Polo White T-Shirts
10259,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Formal,John Miller Men Reglur Black Trousers
59404,Women,Apparel,Topwear,Tops,Blue,Fall,2012.0,Casual,Tokyo Talkies Women Blue Top
